obs,time,elapsed,date,hhmmss,averaging,kam,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,CO2_hrs,AccH2O_hum,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
97,1785349031,12795,20260730 02:17:11,02:17:11,15,,1785349023,0.001596735,1.59673487,2.808149357,404.2169105,277.9858332,27.97309922,40.67545318,0.043128014,1.380658981,0.042393326,0.026560795,287.4323733,35.1009057,33.23433333,5.119009087,29.40983684,1.452646633,4.939322312,3.666362454,-70.41600778,-47.30732831,-7.840840309,161.8681969,0.743454299,1.768248411,2.808149357,411.0399324,408.1679455,-0.212861771,60.85477865,1.59673487,11.94668949,14.31704909,-0.014619768,69.65,60,14,1.004781967,0.478196689,25214.27662,1500.009333,1261.22314,0.840810195,0.19162039,6,0.5,0: Broadleaf,2,TRUE,1785349023,404.2837333,406.3851333,14.43584,11.93068667,417.5761333,15.46811333,415.3774,100.5278,0.09998702,32.59877333,33.23433333,999.9,0,0,5004.582667,0,54.36933333,-2.101373133,410.2054,411.2920667,2.505138,406.3851333,11.93068667,1.451205333,1.199368,12.46324667,9.593548667,1500.009333,0.972993,0.02700728,0,2.03262,0,15791.91333,12843.93333,42.7038,44.5,43.62913333,43.24993333,42.812,1459.499333,40.51,0,1785349028,0,1785346069,01:27:49,1785346053,1785346069,4,-0.125,-0.088,-13.292,-1.032,425,14,0.07,0.13,-2.597054143,0.360345974,1.735917008,0,2.486601905,-0.162693506,0.092918684,0,0,2,0/2,2.9905,2.75956,0.0932408,0.0926867,0.0790819,0.0662224,32135.3,23145.3,33554.6,25793.1,39541.6,32623.8,49025.9,40305.6,1.69188,2.66408,0.221565,0,29.6147,999.9,49.853,32.74,24.6912,28.823,-100,3,0.221562,0,20.2449,5.20471,11.956,4.9698,3.29402,7163.4,9999,134.3,9999,4.97368,1.87299,1.87083,1.87239,1.87286,1.87378,1.87332,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.293,-1.0323,-13.2925,0,0,0,-1.032281818,0,0,0,-1,-1,-1,-1,49.6,49.4,0.155029,4.99756,2.64526,2.75024,2.8479,2.23633,35.244,14.3247,2,339.85,1245.04,30.8027,30.4489,30.0001,30.429,30.3698,-1,40,10,-999.9,400,20,101.87,94.5911
98,1785349151,12915,20260730 02:19:11,02:19:11,15,,1785349143,0.001348544,1.348544076,3.225681168,402.8124566,237.7817063,23.92659256,40.5326788,0.035899253,1.381009729,0.035388765,0.022163239,287.4318667,35.29075281,33.38099333,5.161271473,29.30732238,1.452850351,4.957294742,3.708421122,-59.47079376,-53.43888642,-8.864023743,165.6581627,0.997221656,1.54266157,3.225681168,410.8431298,406.5996121,-0.082197361,60.85477865,1.348544076,12.68516119,14.48885515,0.017656156,69.65,61,15,1.004861097,0.48610966,25219.2178,1500.006667,1261.2209,0.840810196,0.191620393,6,0.5,0: Broadleaf,2,TRUE,1785349143,402.8892,405.2218,14.43838,12.25174667,416.1814667,15.47068,415.1382667,100.5242,0.099994067,32.66324,33.38099333,999.9,0,0,5006.5,0,66.89470667,-2.332754067,408.7916,410.2496,2.186624,405.2218,12.25174667,1.451404,1.231596,12.46550667,9.982692667,1500.006667,0.972993,0.02700726,0,2.03988,0,15659.67333,12843.92,42.729,44.5788,43.687,43.29133333,42.8288,1459.496667,40.51,0,1785349148,0,1785346069,01:27:49,1785346053,1785346069,4,-0.125,-0.088,-13.292,-1.032,425,14,0.07,0.13,0.38261645,-46.2972494,4.87568029,0,2.395405,-4.02755188,0.415520904,0,0,2,0/2,2.98999,2.75943,0.0930994,0.0940931,0.0799633,0.0699769,32141.8,23109.3,33555.9,25792.8,39502.9,32489.4,49027.9,40305.4,1.691,2.6654,0.226922,0,29.6875,999.9,51.111,32.75,25.3285,29.273,-100,3,0.21968,0,20.2445,5.20471,11.956,4.96965,3.294,7163.4,9999,134.3,9999,4.97361,1.87297,1.87081,1.87237,1.87286,1.87377,1.87332,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.292,-1.0323,-13.2925,0,0,0,-1.032281818,0,0,0,-1,-1,-1,-1,51.6,51.4,0.155029,4.99756,2.64526,2.75024,2.8479,2.26807,35.2902,14.3247,2,339.219,1246.19,30.8201,30.4199,30.0001,30.3903,30.3337,-1,40,10,-999.9,400,20,101.875,94.5903
99,1785349271,13035,20260730 02:21:11,02:21:11,15,,1785349263,0.001545115,1.545115232,3.209642329,408.1295234,261.9321033,26.35671849,41.06772259,0.041372767,1.380791787,0.040696222,0.025495002,287.4266733,35.30696829,33.47952667,5.189835571,29.98803834,1.496358233,4.989850341,3.693477338,-68.13958174,-52.11085787,-8.654209541,158.5220242,4.06642489,1.640350635,3.209642329,423.1427146,415.9976061,0.423343792,60.85477865,1.545115232,12.75893309,14.88444242,0.01097997,69.65,60,14,1.004784052,0.478405155,25203.34177,1499.979333,1261.19794,0.840810211,0.191620422,6,0.5,0: Broadleaf,2,TRUE,1785349263,408.2059333,415.0178,14.87075333,12.54824667,421.4983333,15.90303333,415.4512667,100.5242667,0.09997204,32.7795,33.47952667,999.9,0,0,5005.416667,0,50.72425333,-6.811910667,414.368,420.2923333,2.322510667,415.0178,12.54824667,1.494870667,1.261401333,12.91566,10.34376,1499.979333,0.972993667,0.027006573,0,2.095946667,0,15516.91333,12843.68667,42.8372,44.7374,43.7872,43.4454,42.9454,1459.469333,40.51,0,1785349268,0,1785346069,01:27:49,1785346053,1785346069,4,-0.125,-0.088,-13.292,-1.032,425,14,0.07,0.13,-3.515008619,-53.31091675,5.794882848,0,2.503270476,-3.381023377,0.414042611,0,0,2,0/2,2.99005,2.7594,0.0945952,0.0948569,0.0814838,0.0690066,32085.4,23087.9,33552.4,25790.7,39429.6,32521.7,49023.4,40302.4,1.6912,2.66377,0.222608,0,29.8717,999.9,51.52,32.78,25.575,29.063,-100,3,0.222124,0,20.2446,5.20471,11.956,4.9693,3.294,7163.4,9999,134.4,9999,4.97363,1.87299,1.87077,1.87238,1.87286,1.87376,1.8733,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.292,-1.0322,-13.2925,0,0,0,-1.032281818,0,0,0,-1,-1,-1,-1,53.6,53.4,0.155029,4.99756,2.64526,2.74902,2.8479,2.2522,35.3133,14.3159,2,339.344,1243.72,30.8802,30.4399,30.0002,30.3956,30.3286,-1,40,10,-999.9,400,20,101.865,94.5829
100,1785349391,13155,20260730 02:23:11,02:23:11,15,,1785349383,0.00168302,1.68302031,2.898148496,388.3048344,262.2465736,26.38929611,39.07426174,0.044401818,1.380188323,0.043623252,0.027333346,287.4327533,35.19287249,33.39595333,5.165599443,28.33220031,1.410146352,4.977186159,3.755453091,-74.22119568,-49.22880444,-8.173993991,155.8087592,5.745508241,1.501341498,2.898148496,403.3961973,396.9250909,0.386914058,60.85477865,1.68302031,11.92787455,14.18523455,0.020676009,69.65,60,14,1.004786689,0.478668896,25189.52112,1500.011333,1261.22482,0.840810194,0.191620388,6,0.5,0: Broadleaf,2,TRUE,1785349383,388.3738667,397.467,14.01348667,11.88762,401.6662,15.04578,415.7787333,100.5278,0.10000134,32.73435333,33.39595333,999.9,0,0,5002.250667,0,42.99341333,-9.092978667,393.894,402.2486,2.125866667,397.467,11.88762,1.408747333,1.195040667,12.01155333,9.539808,1500.011333,0.972993,0.02700726,0,2.026346667,0,15378.02,12843.95333,42.875,44.7624,43.875,43.433,42.9916,1459.501333,40.51,0,1785349388,0,1785346069,01:27:49,1785346053,1785346069,4,-0.125,-0.088,-13.292,-1.032,425,14,0.07,0.13,-9.2351515,2.76595985,0.778093946,0,2.0118115,1.774861805,0.198743789,0,0,2,0/2,2.99037,2.75942,0.0913944,0.0910343,0.0786356,0.065576,32195.5,23184.2,33549.2,25789.6,39556,32642.2,49018.9,40300.4,1.6921,2.66182,0.21337,0,29.9364,999.9,48.73,32.791,24.2043,29.123,-100,3,0.225889,0,20.2446,5.20411,11.956,4.9695,3.294,7163.4,9999,134.4,9999,4.97363,1.87293,1.87078,1.87239,1.87286,1.87378,1.87329,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.293,-1.0323,-13.2925,0,0,0,-1.032281818,0,0,0,-1,-1,-1,-1,55.6,55.4,0.155029,4.99756,2.64526,2.74902,2.8479,2.22046,35.3827,14.2721,2,339.904,1241.32,30.8983,30.473,30.0002,30.4193,30.3491,-1,40,10,-999.9,400,20,101.855,94.5786
101,1785349511,13275,20260730 02:25:11,02:25:11,15,,1785349503,0.002076879,2.076878877,2.830759409,382.9233331,278.2627354,28.00183649,38.53392925,0.054785238,1.380564524,0.053605487,0.03360731,287.4300456,35.00057108,33.44659333,5.180273176,28.29752632,1.409099959,4.97958706,3.771173217,-91.59035849,-52.37369874,-8.696329548,134.7696588,1.734442261,2.195761432,2.830759409,390.198043,387.1434303,-0.18522875,60.85477865,2.076878877,10.6650808,13.80946667,-0.029072381,69.65,60,14,1.004784776,0.478477629,25199.54245,1500.000667,1261.215519,0.840809973,0.191619945,6,0.5,0: Broadleaf,2,TRUE,1785349503,382.9907333,386.6908,14.00265333,10.89724667,396.2831333,15.03494,416.2853333,100.5309333,0.09999178,32.74292,33.44659333,999.9,0,0,5003.958667,0,31.47659333,-3.700237333,388.4297333,390.9512667,3.105388,386.6908,10.89724667,1.4077,1.095511333,12.00042667,8.250906667,1500.000667,0.9729992,0.02700094,0,2.025113333,0,15241.59333,12843.89333,42.93286667,44.812,43.937,43.41633333,43.01653333,1459.502667,40.49866667,0,1785349508,0,1785346069,01:27:49,1785346053,1785346069,4,-0.125,-0.088,-13.292,-1.032,425,14,0.07,0.13,-3.350405238,-5.636938442,0.783799709,0,3.108777619,0.255226753,0.119214075,0,0,2,0/2,2.9912,2.75952,0.0896848,0.0891293,0.0768844,0.0610827,32249.2,23229.4,33542.6,25786.3,39628.1,32797.9,49009.9,40295.1,1.69435,2.66022,0.206247,0,30.077,999.9,46.911,32.811,23.3257,28.823,-100,3,0.232688,0,20.2442,5.20501,11.956,4.96945,3.294,7163.4,9999,134.5,9999,4.97363,1.87292,1.87077,1.87235,1.87286,1.87378,1.87332,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.293,-1.0323,-13.2925,0,0,0,-1.032281818,0,0,0,-1,-1,-1,-1,57.6,57.4,0.155029,4.99756,2.64526,2.75024,2.8479,2.29126,35.4059,14.2721,2,341.273,1240.02,30.9379,30.5431,30.0004,30.4725,30.3965,-1,40,10,-999.9,400,20,101.836,94.5664
102,1785349632,13395.9,20260730 02:27:12,02:27:12,15,,1785349624,0.001796881,1.796880913,2.858397042,389.555854,272.9656005,27.47058721,39.2039438,0.048181317,1.379932688,0.047265873,0.029621971,287.4229589,35.01440714,33.2714,5.129661899,28.8963407,1.428437201,4.943315197,3.701224698,-79.24244825,-48.97319118,-8.123264789,151.0840547,1.696021856,1.764818122,2.858397042,398.0736307,394.3309091,-0.07513435,60.85477865,1.796880913,11.7426096,14.24461091,0.008564173,69.65,60,14,1.004786262,0.478626189,25191.75803,1499.964,1261.184659,0.840809952,0.191619905,6,0.5,0: Broadleaf,2,TRUE,1785349624,389.6239333,393.0556667,14.19388,11.69275333,402.9163333,15.22616,415.3396667,100.5375333,0.100009133,32.61311333,33.2714,999.9,0,0,5000.5,0,77.19002,-3.431672,395.2338667,397.7058667,2.501141333,393.0556667,11.69275333,1.427016,1.175558667,12.20778,9.295254,1499.964,0.973002533,0.026997447,0,1.9376,0,15115.68667,12843.58667,42.9122,44.75,43.92873333,43.3498,43,1459.468,40.49666667,0,1785349630,0,1785346069,01:27:49,1785346053,1785346069,4,-0.125,-0.088,-13.292,-1.032,425,14,0.07,0.13,-3.132038095,-7.538632208,0.917375852,0,2.602854286,-1.390763377,0.181049042,0,0,2,0/2,2.99065,2.75943,0.0908689,0.0899771,0.0787994,0.0637522,32201.5,23203.1,33536.8,25781.4,39534.5,32695.3,49002.6,40287.8,1.69205,2.66162,0.210963,0,29.8229,999.9,48.041,32.831,23.9143,29.403,-100,3,0.23859,0,20.2444,5.20471,11.956,4.9694,3.294,7163.4,9999,134.5,9999,4.97363,1.87296,1.87076,1.87237,1.87286,1.87376,1.87331,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.292,-1.0323,-13.2925,0,0,0,-1.032281818,0,0,0,-1,-1,-1,-1,59.6,59.4,0.155029,4.99756,2.64526,2.75024,2.8479,2.24609,35.4059,14.2546,2,340.521,1243.26,30.901,30.6088,30.0001,30.5358,30.4521,-1,40,10,-999.9,400,20,101.82,94.5487
103,1785349752,13515.9,20260730 02:29:12,02:29:12,15,,1785349744,0.002026471,2.026471023,2.775068411,384.0633757,279.8270461,28.1598527,38.64947381,0.053904576,1.379046665,0.052760794,0.033076239,287.42774,34.88183536,33.2668,5.12833883,28.11167731,1.388306228,4.938539286,3.740032602,-89.36737209,-49.87505138,-8.277290561,139.908026,1.63146133,2.132564272,2.775068411,391.228315,388.2269697,-0.179599985,60.85477865,2.026471023,10.61376043,13.64184303,-0.02279255,69.65,60,14,1.004790843,0.479084308,25167.78347,1499.99,1261.20642,0.840809885,0.191619771,6,0.5,0: Broadleaf,2,TRUE,1785349744,384.1295333,387.6462,13.79572667,10.78274667,397.4219333,14.82801333,416.7918667,100.5330667,0.09999614,32.59596,33.2668,999.9,0,0,4996.333333,0,52.3164,-3.516783333,389.5030667,391.8718,3.012988667,387.6462,10.78274667,1.386929333,1.084022667,11.77519333,8.096198667,1499.99,0.9730054,0.026994507,0,2.1232,0,14989.66,12843.82667,42.812,44.687,43.854,43.2038,42.875,1459.496,40.494,0,1785349750,0,1785346069,01:27:49,1785346053,1785346069,4,-0.125,-0.088,-13.292,-1.032,425,14,0.07,0.13,-3.276980476,-3.38541039,0.467604797,0,2.977002381,0.81168,0.09612191,0,0,2,0/2,2.99154,2.75942,0.0898511,0.0891208,0.076144,0.0598706,32235.2,23224.7,33534.6,25781.4,39653,32833.6,48999.5,40287.4,1.69435,2.65928,0.214182,0,29.79,999.9,46.142,32.831,22.9693,29.433,-100,3,0.240907,0,20.2445,5.20426,11.956,4.96935,3.294,7163.4,9999,134.5,9999,4.97363,1.87298,1.87075,1.87238,1.87286,1.87376,1.8733,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.293,-1.0323,-13.2925,0,0,0,-1.032281818,0,0,0,-1,-1,-1,-1,61.6,61.4,0.155029,4.99756,2.64526,2.74902,2.8479,2.26807,35.4059,14.2371,2,341.801,1240.64,30.8237,30.6399,30.0003,30.5679,30.489,-1,40,10,-999.9,400,20,101.813,94.5482
104,1785349872,13635.9,20260730 02:31:12,02:31:12,15,,1785349864,0.001764537,1.764536846,2.245189746,399.8837879,300.8779022,30.27950685,40.24318107,0.047024817,1.379181017,0.046151897,0.028922014,287.4301333,35.17407298,33.49979333,5.195727751,29.61132547,1.475574025,4.983140746,3.720153726,-77.81607492,-55.33454967,-9.200148044,145.0793607,2.245744691,1.789957513,2.245189746,407.5503548,405.3397636,-0.182438289,60.85477865,1.764536846,11.89329074,14.54024909,-0.023255126,69.65,60,14,1.004792647,0.479264694,25158.35592,1500.001333,1261.21606,0.840809959,0.191619919,6,0.5,0: Broadleaf,2,TRUE,1785349864,399.9373333,404.1695333,14.66231333,12.14503333,413.2297333,15.69458667,418.3503333,100.5372,0.099990813,32.75559333,33.49979333,999.9,0,0,4996.793333,0,32.54517333,-4.23219,405.8886667,409.1388,2.517270667,404.1695333,12.14503333,1.474106667,1.221028,12.7021,9.857928667,1500.001333,0.9729992,0.027000913,0,1.955,0,14851.92,12843.92,42.875,44.75,43.875,43.31633333,42.937,1459.503333,40.498,0,1785349870,0,1785346069,01:27:49,1785346053,1785346069,4,-0.125,-0.088,-13.292,-1.032,425,14,0.07,0.13,-5.419356667,21.96198234,2.474634549,0,2.400762381,2.323425974,0.255290769,0,0,2,0/2,2.99327,2.75946,0.0926616,0.0918427,0.079905,0.065657,32131.8,23151.5,33530.7,25777.2,39477.4,32621.7,48994.5,40282.3,1.69725,2.65702,0.219241,0,29.9588,999.9,49.164,32.851,24.4994,28.953,-100,3,0.24466,0,20.2446,5.20486,11.956,4.96965,3.294,7163.4,9999,134.6,9999,4.9736,1.87295,1.87077,1.87239,1.87286,1.87376,1.87329,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.293,-1.0323,-13.2925,0,0,0,-1.032281818,0,0,0,-1,-1,-1,-1,63.6,63.4,0.155029,4.99756,2.64526,2.75024,2.8479,2.21191,35.4059,14.2108,2,343.49,1238.46,30.8745,30.6934,30.0001,30.6209,30.5392,-1,40,10,-999.9,400,20,101.802,94.5349
105,1785349992,13755.9,20260730 02:33:12,02:33:12,15,,1785349984,0.001383372,1.383371542,3.325831946,398.8295293,229.0879368,23.05473434,40.13702762,0.035881693,1.379440126,0.035371129,0.022152222,287.4382,35.53427891,33.73542,5.264660378,29.02912371,1.460232202,5.030231765,3.804428176,-61.00668499,-60.43372557,-10.06591545,155.931874,8.440453233,1.174580853,3.325831946,420.8276389,410.8623333,0.893792556,60.85477865,1.383371542,12.89468262,14.69818545,0.022918729,69.65,60,14,1.004793849,0.479384878,25152.07873,1500.04,1261.2489,0.840810178,0.191620357,6,0.5,0: Broadleaf,2,TRUE,1785349984,398.9088667,411.6240667,14.50988667,12.85834667,412.2013333,15.54216667,418.4944667,100.5370667,0.099984167,32.92279333,33.73542,999.9,0,0,4998.083333,0,30.95117333,-12.71529933,404.7827333,416.9860667,1.651536667,411.6240667,12.85834667,1.458781333,1.292742,12.54220667,10.71414667,1500.04,0.972994,0.02700622,0,2.142053333,0,14703.33333,12844.22,42.9874,44.8708,43.9454,43.4288,43.062,1459.53,40.51,0,1785349990,0,1785346069,01:27:49,1785346053,1785346069,4,-0.125,-0.088,-13.292,-1.032,425,14,0.07,0.13,-12.12665667,-0.977311948,2.275213133,0,1.706215238,-0.452410909,0.129208213,0,0,2,0/2,2.99314,2.75944,0.0937091,0.0937427,0.0807521,0.0709849,32090.1,23098.6,33526.2,25772.4,39433.7,32425.3,48988.3,40276.1,1.69585,2.65488,0.218399,0,30.209,999.9,50.958,32.851,25.3915,29.253,-100,3,0.25001,0,20.2444,5.20411,11.956,4.96945,3.294,7163.4,9999,134.6,9999,4.97365,1.87298,1.87082,1.87238,1.87286,1.87378,1.8733,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.293,-1.0323,-13.2925,0,0,0,-1.032281818,0,0,0,-1,-1,-1,-1,65.6,65.4,0.155029,4.99756,2.64526,2.75024,2.8479,2.27783,35.4291,14.2196,2,343.156,1236.73,30.976,30.7582,30.0004,30.6824,30.6035,-1,40,10,-999.9,400,20,101.789,94.5192
106,1785350112,13875.9,20260730 02:35:12,02:35:12,15,,1785350104,0.001359705,1.35970457,3.189743205,409.7299678,244.9623009,24.6524297,41.23426009,0.035731144,1.379294727,0.035224771,0.022060379,287.4414933,35.52706989,33.62414,5.232006909,29.39074984,1.476795082,5.024693451,3.755211827,-59.96297152,-53.60948576,-8.92447798,164.9445581,4.408075487,1.408258266,3.189743205,423.5063041,417.1713212,0.299267122,60.85477865,1.35970457,12.76031213,14.67597091,2.75623E-05,69.65,60,14,1.004794347,0.479434737,25149.47547,1500.057333,1261.26346,0.840810169,0.191620338,6,0.5,0: Broadleaf,2,TRUE,1785350104,409.8060667,416.9048,14.67438,12.69973333,423.0987333,15.70666,419.5809333,100.5376667,0.09998088,32.9032,33.62414,999.9,0,0,4997.333333,0,44.35417333,-7.09863,415.9092667,422.2677333,1.974642667,416.9048,12.69973333,1.475326,1.276801333,12.71482667,10.52826667,1500.057333,0.972995333,0.027004847,0,2.110306667,0,14574.44,12844.37333,43.125,45,44.062,43.69126667,43.1912,1459.547333,40.51,0,1785350110,0,1785346069,01:27:49,1785346053,1785346069,4,-0.125,-0.088,-13.292,-1.032,425,14,0.07,0.13,-5.897667143,-30.3169239,3.405442282,0,1.97532619,-0.242755325,0.068720613,0,0,2,0/2,2.99398,2.75939,0.0948137,0.0960308,0.0805773,0.0701361,32044.2,23036.2,33519.5,25768.2,39434.7,32449.9,48979.7,40269.8,1.69713,2.65342,0.214897,0,30.1377,999.9,50.983,32.861,25.4203,29.223,-100,3,0.257055,0,20.2445,5.20471,11.956,4.96955,3.294,7163.4,9999,134.6,9999,4.97368,1.87294,1.87075,1.87238,1.87286,1.87377,1.87331,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.293,-1.0323,-13.2925,0,0,0,-1.032281818,0,0,0,-1,-1,-1,-1,67.6,67.4,0.155029,4.99756,2.64526,2.75024,2.8479,2.2644,35.4754,14.2108,2,344.202,1236.16,31.0458,30.8458,30.0002,30.76,30.6752,-1,40,10,-999.9,400,20,101.77,94.5041
107,1785350232,13995.9,20260730 02:37:12,02:37:12,15,,1785350224,0.001522242,1.522241746,2.825744555,385.3388088,245.6763214,24.7235211,38.77838985,0.038375044,1.37964175,0.037791765,0.02367152,287.4257933,35.45947903,33.71336,5.258173148,26.59435318,1.337477852,5.02917985,3.920695297,-67.130861,-59.07844338,-9.837497197,151.3789918,3.137531331,1.539803588,2.825744555,395.8312707,391.0984667,0.115031322,60.85477865,1.522241746,11.28077675,13.35022788,0.011094461,69.65,60,14,1.004792659,0.479265866,25158.29469,1499.975333,1261.19452,0.840810173,0.191620347,6,0.5,0: Broadleaf,2,TRUE,1785350224,385.4062,390.7059333,13.29044667,11.13406,398.6985333,14.32273333,420.7022,100.5345333,0.0999965,32.91907333,33.71336,999.9,0,0,4999.208,0,28.84062,-5.299764667,390.5974667,395.1052667,2.156384667,390.7059333,11.13406,1.336148,1.119358667,11.21173333,8.569159333,1499.975333,0.9729942,0.027006033,0,2.062866667,0,14437.24,12843.65333,43.125,45.02893333,44.125,43.6622,43.187,1459.467333,40.508,0,1785350230,0,1785346069,01:27:49,1785346053,1785346069,4,-0.125,-0.088,-13.292,-1.032,425,14,0.07,0.13,-5.073048095,-6.435892208,0.775148471,0,2.211447619,-1.231448571,0.132691005,0,0,2,0/2,2.9953,2.75937,0.0903691,0.0899801,0.07504,0.0637456,32200.1,23191.3,33518.5,25769.6,39684.4,32678.5,48978.1,40271.5,1.69998,2.65462,0.218444,0,30.1616,999.9,47.235,32.891,23.5915,29.463,-100,3,0.259822,0,20.2445,5.20486,11.956,4.96935,3.294,7163.4,9999,134.6,9999,4.97363,1.87293,1.87079,1.8724,1.87286,1.87376,1.87329,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.292,-1.0323,-13.2925,0,0,0,-1.032281818,0,0,0,-1,-1,-1,-1,69.6,69.4,0.155029,4.99756,2.64526,2.74902,2.8479,2.23633,35.5218,14.1758,2,345.825,1238.93,31.0754,30.883,30.0004,30.8035,30.7238,-1,40,10,-999.9,400,20,101.767,94.5086
108,1785350352,14115.9,20260730 02:39:12,02:39:12,15,,1785350344,0.001710693,1.71069281,2.6767485,389.0269105,270.4154089,27.21405078,39.15086844,0.044385138,1.378784946,0.043606375,0.027322815,287.4358667,35.31106553,33.65188667,5.240132228,28.37653327,1.422765579,5.01388089,3.817366649,-75.44155291,-58.49961794,-9.741647416,143.7530484,4.068538085,1.666082288,2.6767485,401.4642165,396.3234667,0.222171036,60.85477865,1.71069281,11.67210538,14.11504424,-0.005191779,69.65,59,14,1.004716243,0.471624258,25137.91745,1500.030667,1261.24078,0.840809997,0.191619994,6,0.5,0: Broadleaf,2,TRUE,1785350344,389.0908,395.8006,14.13746667,11.80258667,402.3832,15.16975333,420.0748667,100.538,0.099944007,32.86489333,33.65188667,999.9,0,0,4994.792,0,29.50972667,-6.709853333,394.6703333,400.5280667,2.334865333,395.8006,11.80258667,1.421354667,1.18661,12.14738,9.433812,1500.030667,0.9730004,0.02699968,0,2.096673333,0,14297.14,12844.14667,43.125,45.04546667,44.187,43.55786667,43.25,1459.53,40.50066667,0,1785350350,0,1785346069,01:27:49,1785346053,1785346069,4,-0.125,-0.088,-13.292,-1.032,425,14,0.07,0.13,-6.339245714,-1.329197143,1.185789562,0,2.324225238,0.702131688,0.113138405,0,0,2,0/2,2.99441,2.75947,0.0911587,0.0901705,0.0781201,0.0632836,32163.8,23181.1,33510,25764,39535.1,32687.3,48966.9,40263.2,1.69767,2.65355,0.209972,0,30.2074,999.9,48.01,32.921,24.0169,28.983,-100,3,0.267497,0,20.2445,5.20276,11.956,4.9692,3.294,7163.4,9999,134.7,9999,4.97365,1.87298,1.87077,1.87236,1.87286,1.87377,1.8733,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.292,-1.0323,-13.2925,0,0,0,-1.032281818,0,0,0,-1,-1,-1,-1,71.6,71.4,0.155029,4.99756,2.64526,2.74902,2.8479,2.23755,35.5451,14.1846,2,345.151,1238.95,31.1077,30.9605,30.0004,30.8828,30.7971,-1,40,10,-999.9,400,20,101.743,94.4888
