obs,time,elapsed,date,hhmmss,averaging,kam,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_des,CO2_hrs,AccH2O_hum,AccCO2_soda,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
101,1786558624,13100,20260813 02:17:04,02:17:04,15,,1786558616,0.000700893,0.700893289,3.433720592,411.8628862,148.31342,15.04143386,41.76970881,0.022205427,1.387916192,0.022009932,0.013773629,287.4364933,38.71912715,36.13594,6.013542251,49.60298795,2.926335042,5.899513645,3.087207209,-30.90939406,-26.04819657,-4.424258165,226.0546445,9.581377914,0.716695117,3.433720592,448.5765343,433.7643091,1.820264202,60.84716422,0.700893289,27.9530222,28.88283636,0.000399403,69.65,50,11,1.00399508,0.399508042,25130.78521,1500.037333,1261.24606,0.84080978,0.19161956,6,0.5,0: Broadleaf,2,TRUE,1786558616,411.9448667,425.4211333,28.85461333,27.90515333,426.2531333,28.6631,438.0363333,101.3165333,0.1000065,35.78782,36.13594,999.9,0,0,5001.333333,0,47.44454,-13.47624667,424.1845333,437.6336667,0.949454733,425.4211333,27.90515333,2.923446667,2.82725,23.5982,23.04404667,1500.037333,0.973008,0.026991647,0,2.709333333,0,10432,12844.22667,45.729,47.55786667,46.625,46.40393333,45.8456,1459.547333,40.49,0,1786558620,0,1786550384,23:59:44,1786550369,1786550384,2,-0.075,0.533,-14.308,0.192,330,22,0.48,0.27,-12.0126383,-22.06212839,6.73102666,0,0.98393755,-0.68782182,0.070171897,0,0,2,0/2,3.01208,2.7594,0.0970918,0.0947638,0.129672,0.122235,31836.5,22820.2,33392.7,25497.2,37085.7,30280.9,48812.6,39878,1.73725,2.62485,0.203714,0,32.8464,999.9,59.431,36.034,35.0809,28.9076,-100,3,0.383102,0,20.2446,5.20456,11.956,4.9691,3.29402,9999,156.7,9999,7168.5,4.97367,1.873,1.87088,1.87239,1.87286,1.87363,1.87327,1.87771,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-14.308,0.1915,-14.3083,0,0,0,0.191509091,0,0,0,-1,-1,-1,-1,137.6,137.3,0.153809,4.99756,2.64526,2.71729,2.8479,2.24243,38.2568,14.0883,2,373.875,1229.88,33.7478,32.5347,30,32.4263,32.34,-1,40,10,-999.9,400,20,101.408,93.5557
102,1786558744,13220,20260813 02:19:04,02:19:04,15,,1786558736,0.000801196,0.801196059,2.273659968,314.4214827,155.4523162,15.7641315,31.88490029,0.02499041,1.389388315,0.024743357,0.015486591,287.43282,38.61846288,36.07018,5.991856723,48.45997956,2.851409182,5.884049494,3.140447541,-35.33274621,-24.72005003,-4.191915947,223.1881078,12.60237282,0.903564784,2.273659968,345.9981296,334.4240788,1.526108192,60.84716422,0.801196059,27.15744179,28.16140364,0.010125645,69.65,50,11,1.0039877,0.398769989,25177.11282,1500.018,1261.22982,0.84080979,0.191619581,6,0.5,0: Broadleaf,2,TRUE,1786558736,314.4756667,332.0749333,28.11814667,26.91908,328.7838667,27.92664667,437.6250667,101.3081333,0.1000148,35.74016,36.07018,999.9,0,0,5009,0,49.1441,-17.59927333,323.574,341.2636,1.199082,332.0749333,26.91908,2.848600667,2.727123333,23.16846,22.44904667,1500.018,0.973008267,0.02699138,0,2.682,0,10409.46,12844.08,45.75,47.562,46.625,46.437,45.8708,1459.528,40.49,0,1786558740,0,1786550384,23:59:44,1786550369,1786550384,2,-0.075,0.533,-14.308,0.192,330,22,0.48,0.27,-13.4995312,-83.37604692,9.482600088,0,1.266621,-2.083765444,0.213849144,0,0,2,0/2,3.01138,2.75928,0.0803347,0.0832615,0.12718,0.119847,32425.5,23120.2,33391.2,25508.4,37194.1,30374.9,48811,39893.6,1.73603,2.62602,0.199232,0,32.8531,999.9,57.594,36.014,33.9609,28.9976,-100,3,0.384538,0,20.2446,5.20426,11.956,4.9691,3.294,9999,156.7,9999,7168.5,4.97374,1.87301,1.87088,1.87241,1.87286,1.87363,1.87328,1.87769,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-14.308,0.1915,-14.3083,0,0,0,0.191509091,0,0,0,-1,-1,-1,-1,139.6,139.3,0.153809,4.99756,2.64526,2.71729,2.8479,2.26196,38.2568,14.0707,2,373.222,1231.45,33.7343,32.5376,30.0002,32.4234,32.3343,-1,40,10,-999.9,400,20,101.404,93.5941
103,1786558864,13340,20260813 02:21:04,02:21:04,15,,1786558856,0.000727145,0.727144715,2.715677843,384.8815126,179.1456098,18.16629874,39.02899182,0.022892484,1.388902203,0.022684911,0.014196562,287.4272467,38.66026833,36.10200667,6.002343635,49.1818642,2.894479306,5.885257408,3.107864328,-32.06708193,-26.81548683,-4.549627906,223.99505,5.926717538,0.726835586,2.715677843,409.9086496,400.9800727,0.929447302,60.84716422,0.727144715,27.5916603,28.55826485,0.00033132,69.65,50,11,1.003989943,0.398994336,25163.01239,1499.988667,1261.20518,0.840809806,0.191619612,6,0.5,0: Broadleaf,2,TRUE,1786558856,384.9462667,393.4252,28.54369333,27.57936667,399.2545333,28.35219333,437.5284,101.3052,0.100013147,35.74388667,36.10200667,999.9,0,0,5006.75,0,50.05238667,-8.478926667,396.2568,404.5834667,0.9643406,393.4252,27.57936667,2.891632667,2.793939333,23.41670667,22.84830667,1499.988667,0.973007333,0.026992333,0,2.713,0,10440.02,12843.82667,45.75,47.562,46.64566667,46.4454,45.875,1459.498667,40.49,0,1786558860,0,1786550384,23:59:44,1786550369,1786550384,2,-0.075,0.533,-14.308,0.192,330,22,0.48,0.27,-5.69227,-56.66973023,5.716875412,0,0.97146575,-0.130642421,0.014135401,0,0,2,0/2,3.01159,2.75942,0.0917391,0.091756,0.128518,0.120985,32022.9,22900.4,33390.5,25502.2,37135.4,30329.3,48810,39884.5,1.73615,2.62577,0.202976,0,32.8296,999.9,58.412,35.993,34.398,28.4576,-100,3,0.384987,0,20.2447,5.20456,11.956,4.9691,3.294,9999,156.7,9999,7168.5,4.97369,1.87302,1.87088,1.87234,1.87286,1.87365,1.87326,1.87766,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-14.309,0.1915,-14.3083,0,0,0,0.191509091,0,0,0,-1,-1,-1,-1,141.6,141.3,0.153809,4.99756,2.64526,2.71729,2.8479,2.25952,38.2568,14.0532,2,373.312,1231.09,33.7171,32.5462,30.0001,32.4277,32.3343,-1,40,10,-999.9,400,20,101.402,93.5721
104,1786558984,13460,20260813 02:23:04,02:23:04,15,,1786558976,0.000664566,0.664566079,0.068651188,420.673824,394.2497693,39.97797605,42.65744554,0.020699109,1.386034055,0.020528899,0.012845738,287.4262333,38.76114135,36.24504667,6.04967251,49.3060368,2.912099221,5.906171758,3.13757329,-29.30736408,-32.6349021,-5.554024,219.9299432,6.748995269,0.576369841,0.068651188,435.0340737,436.9061152,-0.358546202,60.84716422,0.664566079,27.92386721,28.77059273,0.006290186,69.65,50,11,1.004003873,0.400387267,25075.81924,1499.983333,1261.2007,0.840809809,0.191619618,6,0.5,0: Broadleaf,2,TRUE,1786558976,420.6754667,430.2385333,28.71817333,27.95264,434.9838667,28.52667333,436.9652,101.3026667,0.09999522,35.80830667,36.24504667,999.9,0,0,4992.749333,0,49.45760667,-9.562937333,433.1140667,442.6109333,0.765529733,430.2385333,27.95264,2.909225333,2.831674667,23.51728,23.0699,1499.983333,0.973006733,0.02699294,0,2.116333333,0,10460.66667,12843.76667,45.75,47.562,46.687,46.3666,45.875,1459.493333,40.49,0,1786558980,0,1786550384,23:59:44,1786550369,1786550384,2,-0.075,0.533,-14.308,0.192,330,22,0.48,0.27,-19.31987857,162.1895158,16.64537712,0,0.738267714,0.410782909,0.057154476,0,0,2,0/2,3.01147,2.75949,0.0972702,0.095535,0.12925,0.12169,31828.5,22799.8,33391,25496.1,37103.5,30298.9,48810.6,39876.3,1.73617,2.62695,0.204787,0,32.9394,999.9,59.083,35.973,34.759,28.9676,-100,3,0.384497,0,20.2449,5.20411,11.956,4.96905,3.294,9999,156.8,9999,7168.5,4.9737,1.87299,1.87088,1.87231,1.87287,1.87363,1.87328,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-14.308,0.1915,-14.3083,0,0,0,0.191509091,0,0,0,-1,-1,-1,-1,143.6,143.3,0.153809,4.99756,2.64526,2.71729,2.8479,2.25098,38.2324,14.0445,2,373.299,1232.74,33.7262,32.5376,30.0002,32.4234,32.3315,-1,40,10,-999.9,400,20,101.403,93.5516
105,1786559104,13580.1,20260813 02:25:04,02:25:04,15,,1786559096,0.000820509,0.820509076,2.18943178,328.1619677,175.6934179,17.81552385,33.27601813,0.025363468,1.387864479,0.025108747,0.015715639,287.4321313,38.70361466,36.260575,6.054829954,48.82092727,2.887326358,5.914116179,3.167503596,-36.18445026,-32.01282792,-5.442024799,213.7928283,0.820974184,0.850154406,2.18943178,338.5119267,335.5012424,-0.014495643,60.84716422,0.820509076,27.27677442,28.42381697,-0.008373641,69.65,49,11,1.003915576,0.391557607,25126.24573,1500.014375,1261.226775,0.840809792,0.191619584,6,0.5,0: Broadleaf,2,TRUE,1786559096,328.21425,329.72,28.47428125,27.34493125,342.5224375,28.282775,437.046625,101.3011875,0.100014975,35.832725,36.260575,999.9,0,0,5001.83625,0,47.71225,-1.505801875,337.83375,338.98975,1.12935625,329.72,27.34493125,2.884478125,2.7700725,23.375675,22.70675,1500.014375,0.973008125,0.026991494,0,2.3996875,0,10437.7625,12844.025,45.808125,47.6131875,46.687,46.375,45.886625,1459.524375,40.49,0,1786559100,0,1786550384,23:59:44,1786550369,1786550384,2,-0.075,0.533,-14.308,0.192,330,22,0.48,0.27,-0.473576,-55.20458256,7.621923634,0,1.107333,0.559294737,0.080259643,0,0,2,0/2,3.01122,2.7595,0.080333,0.0839378,0.128027,0.120537,32421.8,23094.2,33387.5,25498.7,37152.9,30340.2,48806.4,39879.9,1.73582,2.6255,0.200242,0,33.0382,999.9,58.302,35.953,34.261,28.9348,-100,3,0.387096,0,20.2447,5.20501,11.956,4.9695,3.294,9999,156.8,9999,7168.5,4.9737,1.87302,1.87088,1.87238,1.87286,1.87363,1.87321,1.87766,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-14.309,0.1915,-14.3083,0,0,0,0.191509091,0,0,0,-1,-1,-1,-1,145.6,145.3,0.153809,4.99756,2.64526,2.71729,2.8479,2.25464,38.2324,14.0095,2,373.22,1230.96,33.7477,32.5623,30.0003,32.4407,32.3464,-1,40,10,-999.9,400,20,101.394,93.5606
106,1786559224,13700.1,20260813 02:27:04,02:27:04,15,,1786559216,0.000670434,0.670434106,3.343047269,377.9836781,106.8323114,10.83317195,38.32887378,0.020833256,1.386753565,0.020660932,0.012928446,287.42522,38.74464525,36.19552667,6.033250851,48.92269587,2.887507694,5.90218434,3.145743157,-29.56614409,-29.86668511,-5.078749356,222.9136414,5.707436436,0.758409265,3.343047269,403.7311818,392.8503394,1.124973706,60.84716422,0.670434106,27.53162307,28.44471818,-0.003208163,69.65,50,11,1.004000422,0.400042213,25097.36197,1499.978,1261.19622,0.840809812,0.191619624,6,0.5,0: Broadleaf,2,TRUE,1786559216,378.0636,386.2498667,28.47542,27.46946,392.3718,28.2839,437.6663333,101.3035333,0.0999822,35.79604,36.19552667,999.9,0,0,4996.249333,0,46.81802,-8.186330307,389.1446,397.1604667,1.005954667,386.2498667,27.46946,2.884657333,2.78275,23.37669333,22.78204667,1499.978,0.9730076,0.026992067,0,2.194333333,0,10456.8,12843.74,45.812,47.6082,46.687,46.4874,45.937,1459.488,40.49,0,1786559220,0,1786550384,23:59:44,1786550369,1786550384,2,-0.075,0.533,-14.308,0.192,330,22,0.48,0.27,-7.40300323,-66.73432153,9.410259308,0,1.0020923,-0.348315158,0.084294178,0,0,2,0/2,3.01133,2.75935,0.0906522,0.094282,0.128134,0.121271,32061.1,22832,33390.4,25496.9,37152.9,30313.9,48810.4,39876.9,1.73605,2.62512,0.200853,0,32.9557,999.9,58.68,35.953,34.4828,29.1748,-100,3,0.384007,0,20.2445,5.20516,11.956,4.96935,3.29405,9999,156.8,9999,7168.5,4.97374,1.87302,1.87088,1.8724,1.87288,1.87363,1.87328,1.87773,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-14.308,0.1915,-14.3083,0,0,0,0.191509091,0,0,0,-1,-1,-1,-1,147.6,147.3,0.153809,4.99756,2.64526,2.71729,2.8479,2.25952,38.2324,14.0095,2,373.252,1230.15,33.7485,32.5468,29.9998,32.4263,32.3343,-1,40,10,-999.9,400,20,101.402,93.5537
107,1786559344,13820.1,20260813 02:29:04,02:29:04,15,,1786559336,0.000521667,0.52166722,2.42406792,411.2952728,155.2556629,15.74318789,41.70603917,0.016160501,1.388106209,0.016056702,0.010044709,287.4258533,38.80639954,36.24191333,6.048632295,49.15586563,2.899545059,5.898675614,3.149087236,-23.0055244,-34.17541466,-5.806778005,224.4381363,7.421955221,0.570330024,2.42406792,439.6456757,429.9144303,1.148132482,60.84716422,0.52166722,27.91724871,28.60874485,0.000707538,69.65,50,11,1.003994088,0.399408813,25137.0039,1499.981333,1261.19902,0.84080981,0.19161962,6,0.5,0: Broadleaf,2,TRUE,1786559336,411.3531333,421.8278667,28.59464,27.83688,425.6613333,28.40313333,436.8819333,101.3017333,0.099964993,35.78524,36.24191333,999.9,0,0,5003,0,45.87708667,-10.474812,423.4617333,433.9067333,0.757767067,421.8278667,27.83688,2.89669,2.819927333,23.4457,23.00116,1499.981333,0.973006333,0.026993373,0,2.46,0,10474.78667,12843.74,45.729,47.562,46.687,46.312,45.8456,1459.491333,40.49,0,1786559340,0,1786550384,23:59:44,1786550369,1786550384,2,-0.075,0.533,-14.308,0.192,330,22,0.48,0.27,-10.6735535,-8.589838647,2.951682968,0,0.73653055,-0.037849398,0.072644132,1,1,2,1/2,3.01092,2.75945,0.0966081,0.0970901,0.128711,0.122082,31852,22756,33391.1,25490.8,37128.1,30278.9,48811.4,39867.7,1.7353,2.62608,0.20767,0,32.8904,999.9,59.217,35.943,34.783,28.5748,-100,3,0.383122,0,20.2449,5.20516,11.956,4.96945,3.294,9999,156.9,9999,7168.5,4.97369,1.87297,1.87087,1.87238,1.87286,1.87363,1.87324,1.87762,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-14.308,0.1915,-14.3083,0,0,0,0.191509091,0,0,0,-1,-1,-1,-1,149.6,149.3,0.153809,4.99756,2.64526,2.71729,2.8479,2.28271,38.208,14.0095,2,372.778,1231.29,33.7315,32.5232,30.0001,32.4119,32.3229,-1,40,10,-999.9,400,20,101.404,93.5318
108,1786559464,13940.1,20260813 02:31:04,02:31:04,15,,1786559456,0.000874358,0.874357507,0.804234402,336.7779718,272.558351,27.63787104,34.14984762,0.02692023,1.386506741,0.026633194,0.01667128,287.4166067,38.57988255,36.14804,6.017539858,48.17926453,2.833856152,5.881899983,3.183683706,-38.55916607,-30.98460282,-5.266972872,212.6058649,-12.14654472,1.104254993,0.804234402,327.6983166,333.7745212,-1.305771866,60.84999891,0.874357507,26.51543356,27.80197333,-0.017710643,69.65,49,11,1.003920399,0.392039916,25095.45463,1499.932667,1261.15814,0.840809836,0.191619673,6,0.5,0: Broadleaf,2,TRUE,1786559456,336.7972,320.5940667,27.94684,26.46972,351.1053333,27.75533333,434.2568,101.3016667,0.09999994,35.73352667,36.14804,999.9,0,0,4995.126,0,44.10133333,16.20304533,346.4810667,329.3107333,1.477139333,320.5940667,26.46972,2.831065333,2.681428667,23.06624667,22.17172667,1499.932667,0.973005733,0.026993973,0,1.832333333,0,10464.52667,12843.33333,45.75,47.5,46.6374,46.312,45.8246,1459.442667,40.49,0,1786559460,0,1786550384,23:59:44,1786550369,1786550384,2,-0.075,0.533,-14.308,0.192,330,22,0.48,0.27,18.454344,-77.08679639,8.109875515,0,1.4835755,-0.800454586,0.126019642,0,0,2,0/2,3.00841,2.75947,0.0796074,0.0777503,0.125858,0.117868,32453.4,23263.1,33393.4,25512.8,37255.7,30448.2,48814.5,39899.6,1.73132,2.62803,0.204161,0,32.8457,999.9,56.818,35.923,33.3368,28.9648,-100,3,0.380686,0,20.2446,5.20486,11.956,4.96925,3.29405,9999,156.9,9999,7168.5,4.9737,1.87302,1.87088,1.87235,1.87286,1.87363,1.8733,1.87769,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-14.309,0.1915,-14.3083,0,0,0,0.191509091,0,0,0,-1,-1,-1,-1,151.6,151.3,0.153809,4.99756,2.64526,2.71729,2.8479,2.25708,38.208,13.9657,2,370.587,1233.64,33.714,32.5058,30.0001,32.3889,32.3002,-1,40,10,-999.9,400,20,101.411,93.6088
109,1786559584,14060.1,20260813 02:33:04,02:33:04,15,,1786559576,0.00081363,0.813629624,1.161787667,303.3018787,216.344467,21.93677327,30.75403146,0.025486992,1.387656873,0.02522976,0.015791495,287.4245867,38.39753708,35.87698,5.928538053,48.15131888,2.799323505,5.81359674,3.129214548,-35.8810664,-26.58346771,-4.504513256,220.4555393,-1.909351516,0.879748178,1.161787667,309.0699537,309.0198788,-0.289054186,60.84999891,0.813629624,26.3330427,27.51780121,-0.014245277,69.65,49,11,1.003912522,0.391252186,25145.78336,1499.974667,1261.19342,0.840809814,0.191619627,6,0.5,0: Broadleaf,2,TRUE,1786559576,303.3296,301.0679333,27.60744,26.42888,317.638,27.41594,433.7659333,101.2974,0.100031447,35.52164,35.87698,999.9,0,0,5001.000667,0,38.57656,2.261779727,311.9417333,309.2408667,1.178557333,301.0679333,26.42888,2.796563333,2.677176667,22.86379333,22.14558667,1499.974667,0.973004667,0.026995093,0,3.105333333,0,10465.79333,12843.68,45.687,47.437,46.562,46.25,45.7996,1459.484667,40.49,0,1786559580,0,1786550384,23:59:44,1786550369,1786550384,2,-0.075,0.533,-14.308,0.192,330,22,0.48,0.27,3.293185295,-25.48097735,2.521497975,0,1.1179327,1.072507218,0.124816179,0,0,2,0/2,3.00812,2.75935,0.0751791,0.0733581,0.124871,0.117399,32608.7,23374.9,33392.6,25514,37298.5,30464.8,48813.8,39900.6,1.7308,2.62738,0.198729,0,32.6388,999.9,56.196,35.903,32.9371,29.0249,-100,3,0.38124,0,20.2448,5.20531,11.956,4.96945,3.294,9999,156.9,9999,7168.5,4.97373,1.87301,1.87088,1.87239,1.87286,1.87363,1.87325,1.87762,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-14.308,0.1915,-14.3083,0,0,0,0.191509091,0,0,0,-1,-1,-1,-1,153.6,153.3,0.153809,4.99756,2.64526,2.71606,2.8479,2.25342,38.1837,13.9744,2,370.232,1232.35,33.6342,32.4886,30.0002,32.3746,32.2831,-1,40,10,-999.9,400,20,101.409,93.612
110,1786559704,14180.1,20260813 02:35:04,02:35:04,15,,1786559696,0.000518546,0.518546326,2.138661203,334.0397579,110.7069025,11.22505722,33.86975256,0.016237771,1.387178245,0.016132911,0.010092434,287.428,38.45230091,35.76624667,5.892509418,47.945637,2.772736669,5.783084433,3.119772748,-22.86789296,-25.42409678,-4.305232467,234.8307778,15.20960684,0.452895172,2.138661203,371.2204829,357.5561697,1.910859466,60.84999891,0.518546326,26.8377744,27.44749697,0.014146097,69.65,49,11,1.003913431,0.391343075,25139.96608,1499.992,1261.20804,0.840809844,0.191619689,6,0.5,0: Broadleaf,2,TRUE,1786559696,334.0908,355.32,27.34606,26.73735333,348.3994,27.15453333,432.4692,101.2944,0.099975253,35.42628667,35.76624667,999.9,0,0,4998.791333,0,41.05130667,-21.22916667,343.4844667,365.0819333,0.608682667,355.32,26.73735333,2.770000667,2.708344,22.70636,22.33576,1499.992,0.973003933,0.02699588,0,2.369333333,0,10477.94,12843.85333,45.562,47.2996,46.437,46.12913333,45.6498,1459.5,40.492,0,1786559700,0,1786550384,23:59:44,1786550369,1786550384,2,-0.075,0.533,-14.308,0.192,330,22,0.48,0.27,-21.109135,8.670022556,1.634981601,0,0.6052018,-0.078794346,0.023093807,1,1,2,1/2,3.00648,2.75946,0.0844085,0.0859819,0.124703,0.11878,32285.4,23053.8,33394.5,25510.6,37309,30414.1,48815.8,39895,1.72738,2.62983,0.211149,0,32.3648,999.9,56.452,35.873,33.033,29.2049,-100,3,0.379205,0,20.2448,5.20426,11.956,4.96945,3.294,9999,157,9999,7168.5,4.97374,1.87301,1.87088,1.87237,1.87287,1.87363,1.87327,1.87772,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-14.309,0.1915,-14.3083,0,0,0,0.191509091,0,0,0,-1,-1,-1,-1,155.6,155.3,0.153809,4.99756,2.64526,2.71729,2.8479,2.25098,38.135,13.9394,2,368.336,1235.33,33.5208,32.4627,29.9999,32.3517,32.2561,-1,40,10,-999.9,400,20,101.414,93.5991
111,1786559824,14300.1,20260813 02:37:04,02:37:04,15,,1786559816,0.000572421,0.572420547,0.565041703,378.4247177,309.5801231,31.38833849,38.36849412,0.017816527,1.387651039,0.017690413,0.011067764,287.4327133,38.51981489,35.94654,5.951268102,48.37316037,2.812307356,5.813776348,3.138960746,-25.2437461,-31.74531791,-5.381034407,225.0626149,7.035283938,0.553853177,0.565041703,401.1775384,396.2000545,0.751766312,60.84999891,0.572420547,26.99365873,27.76068424,0.000726018,69.65,49,11,1.003912511,0.391251071,25145.85475,1500.015333,1261.22778,0.840809925,0.19161985,6,0.5,0: Broadleaf,2,TRUE,1786559816,378.4382,388.4453333,27.73751333,26.99388,392.7466667,27.54598667,432.7392,101.2900667,0.099965033,35.5222,35.94654,999.9,0,0,5001.334,0,41.84589333,-10.00701733,389.2348,399.222,0.7436142,388.4453333,26.99388,2.809529333,2.734208,22.94017333,22.49215333,1500.015333,0.973003267,0.026996573,0,2.200333333,0,10491.60667,12844.04667,45.4958,47.25,46.37913333,46.083,45.5746,1459.518667,40.49666667,0,1786559820,0,1786550384,23:59:44,1786550369,1786550384,2,-0.075,0.533,-14.308,0.192,330,22,0.48,0.27,-9.640276,14.83834286,4.722300912,0,0.78199305,-0.487451143,0.07748787,0,0,2,0/2,3.00632,2.75937,0.0908103,0.0884419,0.125762,0.119091,32065,22992.2,33399.6,25510.7,37266.2,30403.5,48823.1,39894.8,1.72798,2.63328,0.217661,0,32.4402,999.9,57.173,35.832,33.3814,29.2349,-100,3,0.373262,0,20.2449,5.20471,11.956,4.9695,3.29408,9999,157,9999,7168.5,4.97369,1.87302,1.87088,1.87236,1.87286,1.87363,1.87327,1.87771,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-14.308,0.1915,-14.3083,0,0,0,0.191509091,0,0,0,-1,-1,-1,-1,157.6,157.3,0.153809,4.99756,2.64526,2.71729,2.8479,2.26929,38.0863,13.9219,2,368.36,1239.49,33.4895,32.4044,30,32.303,32.2149,-1,40,10,-999.9,400,20,101.429,93.599
112,1786559944,14420.1,20260813 02:39:04,02:39:04,15,,1786559936,0.000697616,0.697616381,0.022555923,327.9033952,309.4923795,31.37599345,33.24248176,0.02143789,1.387707791,0.021255589,0.013300993,287.4349467,38.43107365,35.93146,5.94633401,47.57417965,2.761945488,5.805555678,3.184388522,-30.76488241,-32.53715192,-5.513938712,218.6189736,-0.571787685,0.664532003,0.022555923,335.8092652,336.507303,-0.131214869,60.84999891,0.697616381,26.3245252,27.26296667,0.000794311,69.65,49,11,1.003911863,0.391186269,25150.00405,1500.026667,1261.23734,0.840809946,0.191619891,6,0.5,0: Broadleaf,2,TRUE,1786559936,327.9039333,327.415,27.24379333,26.34862,342.2121333,27.05227333,431.5398,101.2788667,0.100021887,35.49655333,35.93146,999.9,0,0,5002.166667,0,43.30008667,0.488904733,337.0876,336.2754667,0.895155933,327.415,26.34862,2.759215333,2.668556667,22.64209333,22.09271333,1500.026667,0.973003333,0.026996507,0,2.512,0,10485.62,12844.12,45.437,47.25,46.375,46.1124,45.562,1459.528667,40.498,0,1786559940,0,1786550384,23:59:44,1786550369,1786550384,2,-0.075,0.533,-14.308,0.192,330,22,0.48,0.27,0.316609625,8.475820308,2.83916536,0,0.93807995,-0.396275504,0.102979102,0,0,2,0/2,3.00598,2.75942,0.0801442,0.0777292,0.123996,0.11648,32446.7,23274.7,33405.2,25524.2,37347.9,30509.1,48830.4,39914.7,1.7281,2.63223,0.214513,0,32.4675,999.9,55.714,35.802,32.4795,28.6649,-100,3,0.367355,0,20.2451,5.20396,11.956,4.96925,3.294,9999,157,9999,7168.5,4.97375,1.87301,1.87088,1.87235,1.87287,1.87364,1.87327,1.87773,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-14.308,0.1915,-14.3083,0,0,0,0.191509091,0,0,0,-1,-1,-1,-1,159.6,159.3,0.152588,4.99756,2.64526,2.71729,2.8479,2.26074,38.062,13.9219,2,368.095,1236.81,33.4722,32.3422,29.9999,32.2466,32.1604,-1,40,10,-999.9,400,20,101.445,93.6468
