obs,time,elapsed,date,hhmmss,averaging,kam,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,CO2_hrs,AccH2O_hum,AccCO2_soda,AccH2O_des,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
102,1786471521,13127,20260812 02:05:21,02:05:21,15,,1786471513,0.000244565,0.244565123,0.076948784,169.5814352,145.3476202,14.77590625,17.23949374,0.007642948,1.389668999,0.007619672,0.00476438,287.43546,38.4963712,36.23975333,6.047915301,50.9007032,2.929075465,5.754489192,3.118839837,-10.78532192,-67.6695929,-11.45977698,197.5207682,0.520266935,0.23479372,0.076948784,175.9017114,175.0784242,0.129216896,60.82148469,0.244565123,28.48605275,28.81327212,-2.46845E-05,69.65,37,9,1.002944173,0.294417304,25208.39223,1500.026,1261.2371,0.840810159,0.191620319,6,0.5,0: Broadleaf,2,TRUE,1786471513,169.5832667,170.3524,28.81272667,28.49968,181.7563333,28.16478667,435.7294667,101.5591333,0.099952893,35.33652667,36.23975333,999.9,0,0,4998,0,21.16373333,-0.769266113,174.6142667,175.3497333,0.313054667,170.3524,28.49968,2.926196,2.894402667,23.61380667,23.43258,1500.026,0.972996667,0.027003447,0,3.037666667,0,15095.51333,12844.10667,46.125,47.75,47.125,46.13326667,46.00826667,1459.517333,40.50866667,0,1786471518,0,1786468507,01:15:07,1786468488,1786463468,4,-0.004,1.088,-12.173,0.648,168,28,0.31,0.1,-0.2093807,-8.625441616,1.251307184,0,0.296099762,0.285890883,0.03700322,0,0,2,0/2,3.00871,2.75944,0.0470508,0.0456502,0.127425,0.123519,33436.4,24047.3,33241.4,25496.9,37081,30222.9,48607.7,39875.4,1.7312,2.58512,0.250205,0,32.2261,999.9,57.16,36.95,35.3882,29.1575,-100,3,0.572416,0,20.2467,5.20516,11.959,4.96945,3.2946,151,9999,7167.5,9999,4.97366,1.87302,1.87088,1.87239,1.87286,1.87363,1.87331,1.87765,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-12.173,0.6479,-12.1731,0,0,0,0.64793,0,0,0,-1,-1,-1,-1,50.5,134.2,0.152588,4.99756,2.64526,2.69531,2.8479,2.29858,38.8457,14.0445,2,383.858,1218.17,33.7566,34.6532,29.9996,34.662,34.588,-1,40,10,-999.9,400,20,100.968,93.5515
103,1786471641,13247.1,20260812 02:07:21,02:07:21,15,,1786471633,0.000236738,0.236738371,-0.218148359,171.368131,209.289192,21.27689194,17.42173674,0.007321479,1.389856547,0.00730012,0.004564489,287.427525,38.63520837,36.37320625,6.092352741,50.74270379,2.941985298,5.797848909,3.150367443,-10.44016216,-67.49127576,-11.44299908,198.053088,-0.979419232,0.245078366,-0.218148359,174.9647808,175.6488848,-0.067733813,60.82148469,0.236738371,28.6045173,28.92170303,-5.23921E-05,69.65,37,8,1.002944861,0.294486101,25202.52038,1499.985,1261.202588,0.840810133,0.191620266,6,0.5,0: Broadleaf,2,TRUE,1786471633,171.3629375,170.074875,28.93870625,28.6116875,183.536,28.29076875,435.3264375,101.562625,0.100015781,35.47248125,36.37320625,999.9,0,0,4998.75,0,22.47705,1.288113438,176.4696875,175.0843125,0.327002375,170.074875,28.6116875,2.9390875,2.905876875,23.6867875,23.49819375,1499.985,0.972996375,0.02700375,0,2.595,0,14798.7125,12843.75,46.125,47.75,47.085625,46.25,46.050375,1459.47875,40.50625,0,1786471638,0,1786468507,01:15:07,1786468488,1786463468,4,-0.004,1.088,-12.173,0.648,168,28,0.31,0.1,1.324813776,-1.505329948,0.616256116,0,0.319800571,0.133866078,0.020140519,0,0,2,0/2,3.00891,2.75946,0.0470827,0.044804,0.127822,0.123811,33442.2,24070.6,33247.9,25498.6,37068.1,30215,48616.3,39878.4,1.73223,2.58915,0.256479,0,32.2557,999.9,57.52,36.91,35.5324,29.1275,-100,3,0.564395,0,20.2467,5.20501,11.9578,4.96945,3.29445,151.1,9999,7167.5,9999,4.97374,1.87302,1.87088,1.8724,1.87286,1.87363,1.87328,1.87771,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-12.173,0.6479,-12.1731,0,0,0,0.64793,0,0,0,-1,-1,-1,-1,52.6,136.2,0.152588,4.99756,2.64526,2.69531,2.8479,2.2583,38.7964,14.027,2,383.918,1222.36,33.7581,34.572,29.9998,34.5785,34.5066,-1,40,10,-999.9,400,20,100.987,93.5583
104,1786471761,13367.1,20260812 02:09:21,02:09:21,15,,1786471753,0.000286732,0.286732296,-0.238495805,171.587477,205.2651441,20.86794621,17.4441611,0.008790281,1.39021966,0.00875952,0.005477455,287.4287123,38.68858123,36.46624667,6.123501049,50.55638832,2.94408172,5.823362424,3.179419329,-12.64489424,-68.51735432,-11.62367246,194.6427912,-1.001189943,0.375391667,-0.238495805,175.8018773,176.1499939,-0.001759366,60.82148469,0.286732296,28.41700954,28.87485879,-0.011688152,69.65,37,9,1.002944407,0.294440712,25206.39409,1499.991333,1261.207899,0.840810124,0.191620249,6,0.5,0: Broadleaf,2,TRUE,1786471753,171.5818,170.2945333,28.95912,28.45816,183.7548667,28.31117333,435.2666,101.5633333,0.100036267,35.55206667,36.46624667,999.9,0,0,5000.5,0,20.73942,1.287105028,176.6987333,175.2828,0.500943067,170.2945333,28.45816,2.941186,2.890308667,23.69861333,23.40912,1499.991333,0.9729964,0.0270037,0,1.587666667,0,14510.06,12843.8,46.125,47.875,47.125,46.312,46.1082,1459.486,40.506,0,1786471758,0,1786468507,01:15:07,1786468488,1786463468,4,-0.004,1.088,-12.173,0.648,168,28,0.31,0.1,2.290389306,-14.98053964,1.581780796,0,0.468218667,0.484261714,0.076047604,0,0,2,0/2,3.00869,2.75942,0.0471954,0.044997,0.127655,0.123242,33442.7,24067.5,33252,25500.2,37078.4,30236.4,48622.1,39880.4,1.73235,2.58862,0.252068,0,32.3795,999.9,57.386,36.88,35.3891,28.9775,-100,3,0.559228,0,20.2465,5.20202,11.9577,4.96775,3.29463,151.1,9999,7167.5,9999,4.97371,1.87302,1.87088,1.87231,1.87286,1.87363,1.8733,1.87762,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-12.173,0.648,-12.1731,0,0,0,0.64793,0,0,0,-1,-1,-1,-1,54.6,138.2,0.152588,4.99756,2.64526,2.69531,2.8479,2.25464,38.7964,13.9919,2,383.616,1220.31,33.8226,34.5195,29.9997,34.5157,34.4419,-1,40,10,-999.9,400,20,100.999,93.5634
105,1786471881,13487.1,20260812 02:11:21,02:11:21,15,,1786471873,0.000236926,0.236925869,-0.217892705,169.8736568,207.8693471,21.13102474,17.26856074,0.007309354,1.389122311,0.007288054,0.004556942,287.42414,38.54741529,36.30434667,6.069388449,50.45106257,2.910661502,5.769276907,3.158726947,-10.44843084,-69.00048469,-11.69606956,196.2791549,-0.270356284,0.21465624,-0.217892705,174.6442599,174.917903,0.006930764,60.83965069,0.236925869,28.31143672,28.63231636,-4.14158E-05,69.65,37,9,1.002946438,0.294643775,25189.07332,1499.966,1261.18674,0.840810218,0.191620437,6,0.5,0: Broadleaf,2,TRUE,1786471873,169.8684667,169.5437333,28.63265333,28.34305333,182.0417333,27.98472,430.6894667,101.5553333,0.09998544,35.38299333,36.30434667,999.9,0,0,4995.5,0,27.46465333,0.32471214,174.8755333,174.4894,0.2895838,169.5437333,28.34305333,2.907798667,2.87839,23.50915333,23.34067333,1499.966,0.972994267,0.02700598,0,2.838333333,0,14236.05333,12843.58,46.0872,47.812,47.0662,46.187,46,1459.456,40.51,0,1786471878,0,1786468507,01:15:07,1786468488,1786463468,4,-0.004,1.088,-12.173,0.648,168,28,0.31,0.1,0.412034605,-2.582164299,0.258317523,0,0.29077155,0.148496797,0.028515994,0,0,2,0/2,3.00425,2.75949,0.0469445,0.0446882,0.126855,0.12273,33458.8,24079.6,33258.9,25504.4,37117.5,30259,48631.1,39886.5,1.72488,2.59162,0.251789,0,32.2421,999.9,57.057,36.84,35.1141,29.0975,-100,3,0.550932,0,20.2464,5.20381,11.9568,4.9691,3.29455,151.1,9999,7167.5,9999,4.97368,1.87302,1.87088,1.8724,1.87286,1.87363,1.87331,1.87766,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-12.173,0.6479,-12.1731,0,0,0,0.64793,0,0,0,-1,-1,-1,-1,56.6,140.2,0.152588,4.99756,2.64526,2.69531,2.8479,2.26318,38.7471,14.0007,2,379.121,1222.96,33.7359,34.4225,29.9998,34.4296,34.3579,-1,40,10,-999.9,400,20,101.019,93.5781
106,1786472001,13607.1,20260812 02:13:21,02:13:21,15,,1786471993,0.000208467,0.208466801,-0.246115923,169.3058475,220.0562537,22.36823543,17.20956798,0.006494141,1.391233509,0.006477347,0.004049847,287.4243933,38.51286232,36.27127333,6.058385425,50.94072922,2.931621669,5.754966043,3.126763757,-9.193385937,-69.99740185,-11.84255974,196.3910458,0.416809765,0.174676671,-0.246115923,175.493233,175.1185273,0.129732909,60.84026413,0.208466801,28.53419536,28.81937758,-0.000243764,69.65,37,9,1.002938892,0.2938892,25253.55751,1499.967333,1261.18786,0.840810218,0.191620435,6,0.5,0: Broadleaf,2,TRUE,1786471993,169.3,169.9236,28.84097333,28.60405333,181.4730667,28.19304667,428.3141333,101.5478,0.10000622,35.33802667,36.27127333,999.9,0,0,5006.25,0,28.51873333,-0.623571733,174.3277333,174.9271333,0.236919853,169.9236,28.60405333,2.928737333,2.904677333,23.62821333,23.49131333,1499.967333,0.972993733,0.027006473,0,2.349333333,0,13972.48667,12843.58667,46.062,47.75,47.062,46.17873333,46,1459.457333,40.51,0,1786471998,0,1786468507,01:15:07,1786468488,1786463468,4,-0.004,1.088,-12.173,0.648,168,28,0.31,0.1,-0.34980005,-5.234243233,0.558765908,0,0.198848395,0.85417583,0.088093073,0,0,2,0/2,3.00208,2.75935,0.0470119,0.0448872,0.127512,0.12359,33461.8,24074,33263.8,25503.3,37092,30228,48637.8,39885,1.7214,2.5967,0.251573,0,32.209,999.9,57.691,36.799,35.4303,29.0075,-100,3,0.544573,0,20.2468,5.20411,11.9568,4.96895,3.29453,151.2,9999,7167.5,9999,4.97374,1.87302,1.87088,1.8724,1.87286,1.87363,1.8733,1.87767,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-12.173,0.648,-12.1731,0,0,0,0.64793,0,0,0,-1,-1,-1,-1,58.6,142.2,0.152588,4.99756,2.64526,2.69531,2.8479,2.28027,38.6979,13.9657,2,376.848,1228.86,33.6791,34.3477,30,34.3553,34.2855,-1,40,10,-999.9,400,20,101.033,93.5744
107,1786472121,13727.1,20260812 02:15:21,02:15:21,15,,1786472113,0.000235106,0.235105509,-0.270556468,170.2149672,219.7271963,22.33288867,17.30050707,0.00727989,1.390469578,0.007258782,0.00453863,287.4200867,38.51245635,36.29448,6.066104135,50.69967764,2.919621593,5.758659086,3.146482543,-10.36815293,-70.82803705,-11.99170359,194.2321931,-0.270117807,0.213117348,-0.270556468,174.9474077,175.3153394,0.004733318,60.84392434,0.235105509,28.37898346,28.70474667,-0.000299714,69.65,37,9,1.002941522,0.294152244,25231.04079,1499.944667,1261.16882,0.84081023,0.19162046,6,0.5,0: Broadleaf,2,TRUE,1786472113,170.2085333,169.8780667,28.72536,28.43272667,182.3818,28.07742667,423.1310667,101.5392,0.09996458,35.34964,36.29448,999.9,0,0,5002.917333,0,25.96456,0.330595933,175.2426667,174.8496,0.2926334,169.8780667,28.43272667,2.916751333,2.887038,23.56016,23.39033333,1499.944667,0.972992667,0.027007593,0,2.889333333,0,13715.08667,12843.39333,46.062,47.7458,47.062,46.187,46,1459.434667,40.51,0,1786472118,0,1786468507,01:15:07,1786468488,1786463468,4,-0.004,1.088,-12.173,0.648,168,28,0.31,0.1,0.44757155,-2.473165128,0.246387406,0,0.264758,0.634744602,0.065662606,0,0,2,0/2,2.99599,2.75947,0.0470451,0.044719,0.127117,0.123066,33463,24079.6,33265.9,25504.7,37110.3,30247.5,48640.6,39886.6,1.7108,2.59942,0.252675,0,32.2147,999.9,57.496,36.759,35.2366,28.8575,-100,3,0.541438,0,20.2461,5.20067,11.9563,4.9656,3.29472,151.2,9999,7167.5,9999,4.97373,1.87302,1.87088,1.87236,1.87286,1.87363,1.87329,1.87771,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-12.174,0.6479,-12.1731,0,0,0,0.64793,0,0,0,-1,-1,-1,-1,60.6,144.2,0.152588,4.99756,2.64526,2.69653,2.8479,2.27905,38.6733,13.9744,2,370.988,1231.75,33.657,34.3062,29.9999,34.3054,34.2329,-1,40,10,-999.9,400,20,101.039,93.5787
108,1786472241,13847.1,20260812 02:17:21,02:17:21,15,,1786472233,0.000156367,0.156366519,-0.486631184,173.4312336,322.7970257,32.80494356,17.62532296,0.004805064,1.391178806,0.004795863,0.00299824,287.42946,38.66268206,36.41357333,6.105849995,50.73457419,2.939816156,5.794502473,3.166033839,-6.895763496,-71.36767209,-12.09049135,197.0755331,-1.098093048,0.11207511,-0.486631184,176.7156865,177.8481939,-0.074506867,60.84392434,0.156366519,28.73107588,28.94446788,0.000239134,69.65,37,9,1.002940167,0.2940167,25242.63836,1499.994,1261.21026,0.840810203,0.191620406,6,0.5,0: Broadleaf,2,TRUE,1786472233,173.4196667,171.8972667,28.92746667,28.77386667,185.5929333,28.27953333,423.8457333,101.5271333,0.100022267,35.46202,36.41357333,999.9,0,0,5007,0,50.79655333,1.522589333,178.5858667,176.9899333,0.153589327,171.8972667,28.77386667,2.936923333,2.921328667,23.67455333,23.58616667,1499.994,0.972994067,0.027006127,0,2.903666667,0,13468.23333,12843.8,46.062,47.75,47.062,46.25,46,1459.484,40.51,0,1786472238,0,1786468507,01:15:07,1786468488,1786463468,4,-0.004,1.088,-12.173,0.648,168,28,0.31,0.1,1.652965,-5.497167248,0.700780343,0,0.159561095,0.152979162,0.043739713,0,0,2,0/2,2.99872,2.75955,0.0475798,0.0455856,0.127952,0.124004,33446,24054.9,33267.4,25501.4,37074.9,30211.8,48642.8,39882.4,1.71602,2.59767,0.25617,0,32.3014,999.9,58.106,36.729,35.5538,29.1875,-100,3,0.539766,0,20.2462,5.20411,11.956,4.9653,3.29438,151.3,9999,7167.5,9999,4.97371,1.87302,1.87088,1.87229,1.87286,1.87363,1.87328,1.87763,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-12.173,0.6479,-12.1731,0,0,0,0.64793,0,0,0,-1,-1,-1,-1,62.6,146.2,0.153809,4.99756,2.64526,2.69531,2.8479,2.24976,38.6487,13.9482,2,373.531,1228.52,33.6565,34.2835,30.0001,34.2712,34.199,-1,40,10,-999.9,400,20,101.044,93.568
109,1786472361,13967.1,20260812 02:19:21,02:19:21,15,,1786472353,0.000180056,0.180056256,-0.377103672,172.6239876,271.3323738,27.57126518,17.54107581,0.005474991,1.38886449,0.005463029,0.003415466,287.4335133,38.68004339,36.48742667,6.130611037,50.51025353,2.930826369,5.802438443,3.199784668,-7.940480906,-74.92188744,-12.71985982,191.8512852,-0.400987696,0.140207336,-0.377103672,176.2286188,177.3720364,-0.104054828,60.84392434,0.180056256,28.6089692,28.85613697,0.000152915,69.65,37,9,1.002948113,0.294811324,25174.79969,1500.015333,1261.22818,0.840810192,0.191620383,6,0.5,0: Broadleaf,2,TRUE,1786472353,172.615,172.0819333,28.84264,28.64998,184.7880667,28.19472667,422.7694,101.5143333,0.100025427,35.48682,36.48742667,999.9,0,0,4996.25,0,24.49494667,0.5328804,177.7414667,177.1574667,0.1926854,172.0819333,28.64998,2.927944,2.908384,23.62372667,23.51248667,1500.015333,0.9729944,0.027005767,0,2.002333333,0,13229.54,12843.99333,46.125,47.875,47.125,46.3204,46.062,1459.505333,40.51,0,1786472358,0,1786468507,01:15:07,1786468488,1786463468,4,-0.004,1.088,-12.173,0.648,168,28,0.31,0.1,0.2898601,7.334059398,1.179108981,0,0.184426,0.362236241,0.041893899,0,0,2,0/2,2.99702,2.75951,0.0474842,0.0450607,0.127632,0.123745,33445.9,24066.9,33264.2,25500.3,37086.3,30219.3,48638.4,39880.4,1.7127,2.59767,0.248887,0,32.4733,999.9,57.887,36.699,35.3643,28.8875,-100,3,0.542276,0,20.2462,5.20396,11.9589,4.96515,3.2944,151.3,9999,7167.5,9999,4.97369,1.87302,1.87088,1.87233,1.87286,1.87363,1.87329,1.87769,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-12.173,0.6479,-12.1731,0,0,0,0.64793,0,0,0,-1,-1,-1,-1,64.6,148.2,0.153809,4.99756,2.64526,2.69653,2.8479,2.28394,38.6487,13.9482,2,371.841,1228.59,33.6992,34.3094,30.0001,34.2806,34.202,-1,40,10,-999.9,400,20,101.034,93.5636
110,1786472481,14087.1,20260812 02:21:21,02:21:21,15,,1786472473,0.000199646,0.199645551,-0.415373433,170.058906,268.8314684,27.31555878,17.27942815,0.006031307,1.388602501,0.006016791,0.003761795,287.42452,38.77526042,36.61151333,6.172410336,50.58579723,2.952283365,5.836190248,3.220126971,-8.804368809,-76.32564718,-12.97505749,189.3194465,-1.255056362,0.103036455,-0.415373433,172.75896,174.1943212,-0.146370686,60.84392434,0.199645551,28.78389978,29.06172788,-0.000558519,69.65,37,9,1.002949976,0.294997636,25158.94682,1499.968,1261.18842,0.840810217,0.191620435,6,0.5,0: Broadleaf,2,TRUE,1786472473,170.049,168.3036667,29.05548,28.91439333,182.2220667,28.40754667,424.1632,101.5084667,0.100020433,35.59196667,36.61151333,999.9,0,0,4995.250667,0,27.55099333,1.745376667,175.1375333,173.315,0.141078323,168.3036667,28.91439333,2.949381333,2.935061333,23.74486667,23.66391333,1499.968,0.9729936,0.027006653,0,3.160333333,0,12995.11333,12843.60667,46.1954,47.937,47.187,46.437,46.17046667,1459.458,40.51,0,1786472478,0,1786468507,01:15:07,1786468488,1786463468,4,-0.004,1.088,-12.173,0.648,168,28,0.31,0.1,1.690658571,1.266088052,0.273998857,0,0.110307183,0.619827296,0.097389306,0,0,2,0/2,2.99834,2.75932,0.0467305,0.0440166,0.128299,0.123894,33467,24089.2,33259.2,25496.3,37053.3,30209.2,48631.5,39874.3,1.71432,2.5967,0.244442,0,32.6403,999.9,58.204,36.688,35.5404,29.2175,-100,3,0.5478,0,20.2462,5.20471,11.9569,4.96545,3.2943,151.3,9999,7167.5,9999,4.97371,1.87302,1.87088,1.87233,1.87286,1.87363,1.87326,1.87761,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-12.173,0.6479,-12.1731,0,0,0,0.64793,0,0,0,-1,-1,-1,-1,66.6,150.2,0.153809,4.99756,2.64526,2.69531,2.8479,2.29492,38.6733,13.9394,2,372.921,1227.85,33.7744,34.3653,30.0002,34.3208,34.236,-1,40,10,-999.9,400,20,101.02,93.5491
111,1786472601,14207.1,20260812 02:23:21,02:23:21,15,,1786472593,0.000143461,0.143461117,-0.433396138,177.1882556,326.8309699,33.20911746,18.00400248,0.004253552,1.390290102,0.004246335,0.002654607,287.4420467,38.98667709,36.79383333,6.234274749,50.14167813,2.956687534,5.896666494,3.277587215,-6.326635274,-76.06113002,-12.93755987,192.1167215,-1.125679351,0.148642761,-0.433396138,181.1738065,181.8761273,-0.011748998,60.84392434,0.143461117,28.91427265,29.11044788,0.000320915,69.65,37,9,1.002946098,0.29460985,25191.96536,1500.060667,1261.26622,0.840810141,0.191620281,6,0.5,0: Broadleaf,2,TRUE,1786472593,177.1779333,175.6177333,29.09854667,28.89373333,189.3509333,28.45062,421.4984667,101.5094667,0.099990593,35.77905333,36.79383333,999.9,0,0,5003.5,0,18.15710667,1.560274933,182.4878667,180.8426667,0.204821,175.6177333,28.89373333,2.953778,2.932986,23.76963333,23.65228,1500.060667,0.972996667,0.027003447,0,2.650333333,0,12769.84,12844.40667,46.312,48.04546667,47.25,46.625,46.25,1459.552,40.50866667,0,1786472598,0,1786468507,01:15:07,1786468488,1786463468,4,-0.004,1.088,-12.173,0.648,168,28,0.31,0.1,0.642709,10.82961171,2.42163902,0,0.199366667,0.065491169,0.016339617,1,1,2,1/2,2.99509,2.75958,0.0484688,0.0465444,0.128488,0.124635,33402,24021.9,33255.4,25492.7,37043.2,30179.8,48626.6,39869.1,1.70782,2.59753,0.250418,0,32.7774,999.9,58.436,36.688,35.6828,29.2475,-100,3,0.552657,0,20.2462,5.20441,11.9569,4.9655,3.29435,151.4,9999,7167.5,9999,4.97368,1.87302,1.87088,1.87236,1.87286,1.87363,1.87326,1.87766,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-12.173,0.6479,-12.1731,0,0,0,0.64793,0,0,0,-1,-1,-1,-1,68.6,152.2,0.153809,4.99756,2.64526,2.69653,2.8479,2.25952,38.7225,13.9219,2,369.769,1229.86,33.8559,34.4228,30.0002,34.3646,34.2762,-1,40,10,-999.9,400,20,101.009,93.5364
112,1786472721,14327.1,20260812 02:25:21,02:25:21,15,,1786472713,0.000162269,0.16226861,-1.434707037,212.7691259,673.3601451,68.42141983,21.61988023,0.00474181,1.390535084,0.004732845,0.002958832,287.42932,39.25874439,37.06094667,6.325883041,50.12183222,3.001959003,5.989324154,3.323924037,-7.1560457,-74.851079,-12.76351199,192.6586833,-9.506481497,0.143338281,-1.434707037,199.0102677,209.5844788,-1.487510588,60.84392434,0.16226861,29.30234875,29.52873576,-0.000368293,69.65,37,9,1.002947999,0.294799894,25175.77293,1499.996,1261.21168,0.840810029,0.191620058,6,0.5,0: Broadleaf,2,TRUE,1786472713,212.7349333,199.2966,29.54337333,29.34612,224.9079333,28.89544,421.8400667,101.5119333,0.099990587,36.06248667,37.06094667,999.9,0,0,5004.583333,0,20.99612,13.43829333,219.2112,205.3224,0.1972398,199.2966,29.34612,2.999002,2.978980667,24.02236,23.91089333,1499.996,0.972997,0.0270031,0,2.539666667,0,12545.93333,12843.84667,46.4832,48.312,47.42873333,46.958,46.4874,1459.494667,40.50133333,0,1786472718,0,1786468507,01:15:07,1786468488,1786463468,4,-0.004,1.088,-12.173,0.648,168,28,0.31,0.1,10.5136743,47.53332271,5.473390338,0,0.166430755,0.639758901,0.063194703,0,0,2,0/2,2.99548,2.75934,0.0542165,0.0496728,0.1299,0.125659,33198.1,23938.2,33253.3,25487.6,36982.6,30139.1,48624.1,39861.7,1.70825,2.59802,0.250857,0,33.0511,999.9,59.266,36.668,36.1492,29.1576,-100,3,0.555376,0,20.2461,5.20037,11.9578,4.9653,3.29438,151.4,9999,7167.5,9999,4.97371,1.87302,1.87088,1.87232,1.87286,1.87363,1.87328,1.87764,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-12.173,0.6479,-12.1731,0,0,0,0.64793,0,0,0,-1,-1,-1,-1,70.6,154.2,0.153809,4.99756,2.64526,2.69653,2.8479,2.28027,38.7717,13.8956,2,370.202,1231.27,34.0205,34.4746,30.0001,34.402,34.3102,-1,40,10,-999.9,400,20,101.003,93.5186
113,1786472841,14447.1,20260812 02:27:21,02:27:21,15,,1786472833,0.000154154,0.154153897,-1.202434116,205.3962144,616.8799084,62.68277857,20.87084577,0.004435789,1.39028748,0.004427941,0.002768167,287.43076,39.43515741,37.22494667,6.382705045,49.75959362,3.008648496,6.046368705,3.374056548,-6.798186848,-74.19265371,-12.67414034,193.7657791,-5.224769542,0.138971163,-1.202434116,200.3677259,206.8476485,-0.822614558,60.84328899,0.154153897,29.38416898,29.59890727,-0.000122215,69.65,37,9,1.002950486,0.295048552,25154.61792,1500.004,1261.21836,0.840809998,0.191619996,6,0.5,0: Broadleaf,2,TRUE,1786472833,205.3675333,197.9581333,29.60900667,29.41672667,217.5405333,28.96108667,419.5367333,101.5126,0.100011667,36.23509333,37.22494667,999.9,0,0,5003.332667,0,18.43412,7.409426,211.6336667,203.9579333,0.192276667,197.9581333,29.41672667,3.005688667,2.98617,24.05946667,23.95098667,1500.004,0.972998,0.027002053,0,2.414666667,0,12331.76,12843.90667,46.625,48.50826667,47.562,47.1996,46.62913333,1459.504,40.5,0,1786472838,0,1786468507,01:15:07,1786468488,1786463468,4,-0.004,1.088,-12.173,0.648,168,28,0.31,0.1,5.0513095,53.98375263,5.381108275,0,0.1759743,0.381666767,0.037040294,0,0,2,0/2,2.99388,2.75939,0.0536204,0.0487184,0.130137,0.125867,33218.4,23961,33252.8,25486.4,36972.6,30130.4,48623.7,39860,1.70508,2.59713,0.249874,0,33.2207,999.9,59.431,36.658,36.2293,29.0376,-100,3,0.556481,0,20.2457,5.20441,11.9569,4.9654,3.29428,151.4,9999,7167.5,9999,4.97373,1.87302,1.87088,1.87233,1.87286,1.87363,1.87331,1.87765,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-12.173,0.6479,-12.1731,0,0,0,0.64793,0,0,0,-1,-1,-1,-1,72.6,156.2,0.153809,4.99756,2.64526,2.69653,2.8479,2.28638,38.8211,13.8956,2,368.687,1230.47,34.1787,34.5041,30,34.427,34.335,-1,40,10,-999.9,400,20,101.002,93.5145
